回号	1~14_rank	15~29_rank	30~43_rank	mean_rank	min_rank	max_rank	1~14_rank_z	15~29_rank_z	30~43_rank_z	mean_rank_z	min_rank_z	max_rank_z	anomaly_score
第0672回	1	1	4	31.17	13	42	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.9453103575254402	1.3245128438575764	0.8694082696582007	3.7653208878935502
第0671回	1	2	3	29.67	9	43	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.6280510339575753	0.5362808947223219	1.0747288874439622	1.935544498076327
第0670回	1	2	3	28.83	2	43	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.4503858127595703	-0.8431250162643733	1.0747288874439622	1.935544498076327
第0669回	1	2	3	24.83	7	36	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.6043609499119308	0.1421649201546947	-0.3625154370563675	1.935544498076327
第0668回	3	1	2	19.33	3	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.5589232365035736	-0.6460670289805597	0.8694082696582007	1.9531122700200436
第0667回	2	2	2	17.17	1	35	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-1.0157766624412983	-1.040183003548187	-0.5678360548421288	0.12601530114832138
第0666回	0	4	2	24.17	15	37	-1.8292036808754686	1.7405313893186287	0.04155643359897447	0.46476684754207104	1.7186288184252034	-0.15719481927060613	3.6112915037930717
第0665回	3	1	2	20.83	6	43	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.24166391293570877	-0.05489306712911891	1.0747288874439622	1.9531122700200436
第0664回	2	3	1	17.67	6	32	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.9100235545853433	-0.05489306712911891	-1.183797908199413	1.7484688984548296
第0663回	4	1	1	14.0	2	41	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.686251366248053	-0.8431250162643733	0.6640876518724393	3.724236409536028
第0662回	4	1	1	14.83	2	30	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.5107012072071677	-0.8431250162643733	-1.5944391437709358	3.724236409536028
第0661回	2	2	2	24.0	5	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.42881079087104595	-0.25195105441293253	0.8694082696582007	0.12601530114832138
第0660回	0	3	3	27.5	18	38	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.1690825458627305	2.3098027802766445	0.04812579851515525	3.638431541635283
第0659回	1	3	2	26.33	8	43	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.9216202734797957	0.3392229074385083	1.0747288874439622	1.7841945349213497
第0658回	2	1	3	22.0	7	34	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.005798359447226177	0.1421649201546947	-0.7731566726278902	1.9557916909655444
第0657回	0	6	0	23.0	19	28	-1.8292036808754686	3.5431677412936406	-1.81535999406046	0.21730457515913607	2.506860767560458	-2.0050803793424588	7.187731416229569
第0656回	1	2	3	25.83	5	39	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.8158671656238408	-0.25195105441293253	0.25344641630091663	1.935544498076327
第0655回	1	2	3	26.17	4	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.8877792789658908	-0.4490090416967461	0.458767034086678	1.935544498076327
第0654回	3	0	3	20.0	2	36	0.9481326977771802	-1.8647413146313947	0.9700146474286917	-0.4172140719765936	-0.8431250162643733	-0.3625154370563675	3.7828886598372664
第0653回	3	2	1	18.17	6	36	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.8042704467293884	-0.05489306712911891	-0.3625154370563675	1.897139440664306
第0652回	0	4	2	28.67	16	41	-1.8292036808754686	1.7405313893186287	0.04155643359897447	1.4165448182456655	1.915686805709017	0.6640876518724393	3.6112915037930717
第0651回	2	2	2	25.17	8	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.676273063253981	0.3392229074385083	0.8694082696582007	0.12601530114832138
第0650回	1	5	0	22.5	10	28	-0.9034248879912523	2.641849565306135	-1.81535999406046	0.11155146730318112	0.7333388820061355	-2.0050803793424588	5.360634447357847
第0649回	1	3	2	25.17	12	41	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.676273063253981	1.1274548565737628	0.6640876518724393	1.7841945349213497
第0648回	1	4	1	22.17	9	43	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.041754416118251224	0.5362808947223219	1.0747288874439622	3.5308580575406237
第0647回	3	3	0	15.67	2	29	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.3330359860091634	-0.8431250162643733	-1.7997597615566971	3.6027059051687633
第0646回	2	2	2	22.33	7	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.07559541063215608	0.1421649201546947	0.8694082696582007	0.12601530114832138
第0645回	1	2	3	28.5	14	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.3805887615746406	1.52157083114139	0.6640876518724393	1.935544498076327
第0644回	2	3	1	20.0	10	31	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.4172140719765936	0.7333388820061355	-1.3891185259851744	1.7484688984548296
第0643回	3	2	1	18.5	4	41	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.7344733955444585	-0.4490090416967461	0.6640876518724393	1.897139440664306
第0642回	2	3	1	19.5	7	40	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.5229671798325486	0.1421649201546947	0.458767034086678	1.7484688984548296
第0641回	2	2	2	20.5	9	37	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.3114609641206387	0.5362808947223219	-0.15719481927060613	0.12601530114832138
第0640回	1	3	2	22.33	3	42	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.07559541063215608	-0.6460670289805597	0.8694082696582007	1.7841945349213497
第0639回	2	2	2	21.5	8	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.09995474840872877	0.3392229074385083	1.0747288874439622	0.12601530114832138
第0638回	1	2	3	27.83	10	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.2388795970476605	0.7333388820061355	0.6640876518724393	1.935544498076327
第0637回	3	2	1	17.17	5	33	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.0157766624412983	-0.25195105441293253	-0.9784772904136516	1.897139440664306
第0636回	3	3	0	16.33	6	24	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.1934418836393033	-0.05489306712911891	-2.826362850485504	3.6027059051687633
第0635回	2	2	2	22.5	4	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.11155146730318112	-0.4490090416967461	1.0747288874439622	0.12601530114832138
第0634回	4	0	2	16.0	3	36	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-1.2632389348242332	-0.6460670289805597	-0.3625154370563675	3.780209238891766
第0633回	3	0	3	22.83	1	43	0.9481326977771802	-1.8647413146313947	0.9700146474286917	0.18134851848811104	-1.040183003548187	1.0747288874439622	3.7828886598372664
第0632回	1	3	2	25.17	14	37	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.676273063253981	1.52157083114139	-0.15719481927060613	1.7841945349213497
第0631回	3	2	1	16.0	2	36	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.2632389348242332	-0.8431250162643733	-0.3625154370563675	1.897139440664306
第0630回	3	1	2	18.67	1	41	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.6985173388734334	-1.040183003548187	0.6640876518724393	1.9531122700200436
第0629回	1	2	3	25.33	4	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.7101140577678857	-0.4490090416967461	0.458767034086678	1.935544498076327
第0628回	4	0	2	16.67	1	40	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-1.1215297702972533	-1.040183003548187	0.458767034086678	3.780209238891766
第0627回	2	3	1	18.5	6	41	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.7344733955444585	-0.05489306712911891	0.6640876518724393	1.7484688984548296
第0626回	3	2	1	18.33	6	41	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.7704294522154835	-0.05489306712911891	0.6640876518724393	1.897139440664306
第0625回	1	4	1	22.17	12	34	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.041754416118251224	1.1274548565737628	-0.7731566726278902	3.5308580575406237
第0624回	3	2	1	18.33	3	40	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.7704294522154835	-0.6460670289805597	0.458767034086678	1.897139440664306
第0623回	2	4	0	15.67	5	24	0.02235390489296395	1.7405313893186287	-1.81535999406046	-1.3330359860091634	-0.25195105441293253	-2.826362850485504	3.5782452882720523
第0622回	2	2	2	22.67	1	36	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.14750752397420616	-1.040183003548187	-0.3625154370563675	0.12601530114832138
第0621回	2	1	3	24.0	6	40	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.42881079087104595	-0.05489306712911891	0.458767034086678	1.9557916909655444
第0620回	2	1	3	24.67	4	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.5705199553980259	-0.4490090416967461	1.0747288874439622	1.9557916909655444
第0619回	1	1	4	29.17	6	41	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.5222979261016205	-0.05489306712911891	0.6640876518724393	3.7653208878935502
第0618回	4	0	2	18.33	6	39	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-0.7704294522154835	-0.05489306712911891	0.25344641630091663	3.780209238891766
第0617回	2	2	2	20.33	2	37	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.3474170207916637	-0.8431250162643733	-0.15719481927060613	0.12601530114832138
第0616回	3	1	2	21.0	2	43	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.2057078562646837	-0.8431250162643733	1.0747288874439622	1.9531122700200436
第0615回	2	3	1	21.33	5	36	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.1359108050797538	-0.25195105441293253	-0.3625154370563675	1.7484688984548296
第0614回	2	2	2	23.0	9	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.21730457515913607	0.5362808947223219	0.8694082696582007	0.12601530114832138
第0613回	1	4	1	19.17	2	33	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.5927642310174784	-0.8431250162643733	-0.9784772904136516	3.5308580575406237
第0612回	1	1	4	29.67	4	43	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.6280510339575753	-0.4490090416967461	1.0747288874439622	3.7653208878935502
第0611回	3	1	2	17.83	1	41	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.8761825600714385	-1.040183003548187	0.6640876518724393	1.9531122700200436
第0610回	2	3	1	19.67	4	31	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.4870111231615235	-0.4490090416967461	-1.3891185259851744	1.7484688984548296
第0609回	1	3	2	23.17	7	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.2532606318301611	0.1421649201546947	0.458767034086678	1.7841945349213497
第0608回	2	4	0	18.17	2	28	0.02235390489296395	1.7405313893186287	-1.81535999406046	-0.8042704467293884	-0.8431250162643733	-2.0050803793424588	3.5782452882720523
第0607回	2	3	1	20.83	9	34	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.24166391293570877	0.5362808947223219	-0.7731566726278902	1.7484688984548296
第0606回	0	4	2	24.83	17	39	-1.8292036808754686	1.7405313893186287	0.04155643359897447	0.6043609499119308	2.1127447929928307	0.25344641630091663	3.6112915037930717
第0605回	4	1	1	14.83	3	33	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.5107012072071677	-0.6460670289805597	-0.9784772904136516	3.724236409536028
第0604回	1	3	2	25.83	7	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.8158671656238408	0.1421649201546947	0.458767034086678	1.7841945349213497
第0603回	3	3	0	15.33	4	28	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.404948099351213	-0.4490090416967461	-2.0050803793424588	3.6027059051687633
第0602回	2	2	2	23.5	12	37	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.323057683015091	1.1274548565737628	-0.15719481927060613	0.12601530114832138
第0601回	1	3	2	24.17	7	39	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.46476684754207104	0.1421649201546947	0.25344641630091663	1.7841945349213497
第0600回	1	2	3	26.83	6	42	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.0273733813357506	-0.05489306712911891	0.8694082696582007	1.935544498076327
第0599回	0	3	3	31.83	22	41	-1.8292036808754686	0.839213213331123	0.9700146474286917	2.0849044598953	3.0980347294118986	0.6640876518724393	3.638431541635283
第0598回	1	4	1	21.0	1	32	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.2057078562646837	-1.040183003548187	-1.183797908199413	3.5308580575406237
第0597回	3	3	0	17.33	6	28	0.9481326977771802	0.839213213331123	-1.81535999406046	-0.9819356679273934	-0.05489306712911891	-2.0050803793424588	3.6027059051687633
第0596回	2	1	3	23.83	9	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.3928547342000209	0.5362808947223219	0.6640876518724393	1.9557916909655444
第0595回	0	1	5	34.83	29	41	-1.8292036808754686	-0.9634231386438888	2.826931075088126	2.7194231070310297	4.477440640398594	0.6640876518724393	5.619557894607484
第0594回	3	1	2	18.67	6	39	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.6985173388734334	-0.05489306712911891	0.25344641630091663	1.9531122700200436
第0593回	3	1	2	18.33	2	38	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.7704294522154835	-0.8431250162643733	0.04812579851515525	1.9531122700200436
第0592回	1	4	1	21.33	12	35	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.1359108050797538	1.1274548565737628	-0.5678360548421288	3.5308580575406237
第0591回	1	0	5	31.33	12	41	-0.9034248879912523	-1.8647413146313947	2.826931075088126	1.9791513520393451	1.1274548565737628	0.6640876518724393	5.595097277710773
第0590回	1	1	4	28.83	3	43	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.4503858127595703	-0.6460670289805597	1.0747288874439622	3.7653208878935502
第0589回	3	1	2	17.33	1	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.9819356679273934	-1.040183003548187	0.8694082696582007	1.9531122700200436
第0588回	0	4	2	28.0	15	40	-1.8292036808754686	1.7405313893186287	0.04155643359897447	1.2748356537186856	1.7186288184252034	0.458767034086678	3.6112915037930717
第0587回	1	2	3	24.67	1	38	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.5705199553980259	-1.040183003548187	0.04812579851515525	1.935544498076327
第0586回	3	2	1	16.67	1	30	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.1215297702972533	-1.040183003548187	-1.5944391437709358	1.897139440664306
第0585回	2	3	1	21.0	3	43	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.2057078562646837	-0.6460670289805597	1.0747288874439622	1.7484688984548296
第0584回	3	2	1	15.17	1	34	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.4387890938651184	-1.040183003548187	-0.7731566726278902	1.897139440664306
第0583回	2	2	2	21.83	7	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.030157697223798866	0.1421649201546947	0.458767034086678	0.12601530114832138
第0582回	3	1	2	18.0	4	37	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.8402265034004134	-0.4490090416967461	-0.15719481927060613	1.9531122700200436
第0581回	1	2	3	27.17	5	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.0992854946778008	-0.25195105441293253	0.6640876518724393	1.935544498076327
第0580回	1	4	1	24.67	12	41	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.5705199553980259	1.1274548565737628	0.6640876518724393	3.5308580575406237
第0579回	1	4	1	20.17	2	42	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.3812580153055686	-0.8431250162643733	0.8694082696582007	3.5308580575406237
第0578回	3	1	2	20.5	6	37	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.3114609641206387	-0.05489306712911891	-0.15719481927060613	1.9531122700200436
第0577回	1	4	1	24.0	14	37	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.42881079087104595	1.52157083114139	-0.15719481927060613	3.5308580575406237
第0576回	1	2	3	28.67	12	42	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.4165448182456655	1.1274548565737628	0.8694082696582007	1.935544498076327
第0575回	3	3	0	14.33	4	23	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.6164543150631228	-0.4490090416967461	-3.0316834682712654	3.6027059051687633
第0574回	2	3	1	20.17	10	43	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.3812580153055686	0.7333388820061355	1.0747288874439622	1.7484688984548296
第0573回	1	4	1	22.5	10	32	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.11155146730318112	0.7333388820061355	-1.183797908199413	3.5308580575406237
第0572回	3	3	0	15.17	5	26	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.4387890938651184	-0.25195105441293253	-2.4157216149139815	3.6027059051687633
第0571回	2	3	1	21.33	2	43	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.1359108050797538	-0.8431250162643733	1.0747288874439622	1.7484688984548296
第0570回	4	1	1	15.5	4	32	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.368992042680188	-0.4490090416967461	-1.183797908199413	3.724236409536028
第0569回	2	1	3	24.67	6	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.5705199553980259	-0.05489306712911891	0.8694082696582007	1.9557916909655444
第0568回	2	2	2	23.5	7	41	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.323057683015091	0.1421649201546947	0.6640876518724393	0.12601530114832138
第0567回	2	2	2	22.17	4	35	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.041754416118251224	-0.4490090416967461	-0.5678360548421288	0.12601530114832138
第0566回	3	2	1	17.67	6	32	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.9100235545853433	-0.05489306712911891	-1.183797908199413	1.897139440664306
第0565回	3	1	2	20.33	7	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.3474170207916637	0.1421649201546947	0.8694082696582007	1.9531122700200436
第0564回	0	3	3	29.83	18	42	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.6618920284714802	2.3098027802766445	0.8694082696582007	3.638431541635283
第0563回	1	2	3	25.83	7	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.8158671656238408	0.1421649201546947	0.458767034086678	1.935544498076327
第0562回	1	2	3	26.33	9	42	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.9216202734797957	0.5362808947223219	0.8694082696582007	1.935544498076327
第0561回	2	3	1	17.17	1	40	0.02235390489296395	0.839213213331123	-0.8869017802307427	-1.0157766624412983	-1.040183003548187	0.458767034086678	1.7484688984548296
第0560回	1	1	4	30.0	11	42	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.6978480851425053	0.9303968692899491	0.8694082696582007	3.7653208878935502
第0559回	3	1	2	18.17	6	36	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.8042704467293884	-0.05489306712911891	-0.3625154370563675	1.9531122700200436
第0558回	3	2	1	18.67	7	35	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.6985173388734334	0.1421649201546947	-0.5678360548421288	1.897139440664306
第0557回	2	3	1	19.0	2	38	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.6287202876885035	-0.8431250162643733	0.04812579851515525	1.7484688984548296
第0556回	1	1	4	29.67	14	42	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.6280510339575753	1.52157083114139	0.8694082696582007	3.7653208878935502
第0555回	0	4	2	28.83	23	42	-1.8292036808754686	1.7405313893186287	0.04155643359897447	1.4503858127595703	3.295092716695713	0.8694082696582007	3.6112915037930717
第0554回	1	2	3	25.0	7	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.6403170065829559	0.1421649201546947	0.6640876518724393	1.935544498076327
第0553回	2	2	2	24.83	7	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.6043609499119308	0.1421649201546947	1.0747288874439622	0.12601530114832138
第0552回	2	1	3	25.5	8	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.7460701144389108	0.3392229074385083	0.6640876518724393	1.9557916909655444
第0551回	4	1	1	16.17	6	36	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.2272828781532081	-0.05489306712911891	-0.3625154370563675	3.724236409536028
第0550回	2	2	2	21.83	4	39	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.030157697223798866	-0.4490090416967461	0.25344641630091663	0.12601530114832138
第0549回	3	2	1	16.33	1	32	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.1934418836393033	-1.040183003548187	-1.183797908199413	1.897139440664306
第0548回	2	2	2	19.0	3	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.6287202876885035	-0.6460670289805597	0.458767034086678	0.12601530114832138
第0547回	1	1	4	28.33	9	38	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.3446327049036155	0.5362808947223219	0.04812579851515525	3.7653208878935502
第0546回	3	0	3	22.5	1	41	0.9481326977771802	-1.8647413146313947	0.9700146474286917	0.11155146730318112	-1.040183003548187	0.6640876518724393	3.7828886598372664
第0545回	2	2	2	22.67	6	36	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.14750752397420616	-0.05489306712911891	-0.3625154370563675	0.12601530114832138
第0544回	2	1	3	23.5	1	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.323057683015091	-1.040183003548187	0.6640876518724393	1.9557916909655444
第0543回	1	3	2	22.5	11	32	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.11155146730318112	0.9303968692899491	-1.183797908199413	1.7841945349213497
第0542回	3	1	2	16.0	1	38	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-1.2632389348242332	-1.040183003548187	0.04812579851515525	1.9531122700200436
第0541回	2	3	1	22.83	9	37	0.02235390489296395	0.839213213331123	-0.8869017802307427	0.18134851848811104	0.5362808947223219	-0.15719481927060613	1.7484688984548296
第0540回	2	4	0	18.33	2	27	0.02235390489296395	1.7405313893186287	-1.81535999406046	-0.7704294522154835	-0.8431250162643733	-2.21040099712822	3.5782452882720523
第0539回	1	1	4	30.83	9	42	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.8733982441833903	0.5362808947223219	0.8694082696582007	3.7653208878935502
第0538回	4	1	1	13.67	1	38	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.7560484174329833	-1.040183003548187	0.04812579851515525	3.724236409536028
第0537回	1	0	5	31.5	14	41	-0.9034248879912523	-1.8647413146313947	2.826931075088126	2.01510740871037	1.52157083114139	0.6640876518724393	5.595097277710773
第0536回	3	0	3	19.67	2	43	0.9481326977771802	-1.8647413146313947	0.9700146474286917	-0.4870111231615235	-0.8431250162643733	1.0747288874439622	3.7828886598372664
第0535回	4	0	2	16.17	1	43	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-1.2272828781532081	-1.040183003548187	1.0747288874439622	3.780209238891766
第0534回	2	2	2	22.33	7	39	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.07559541063215608	0.1421649201546947	0.25344641630091663	0.12601530114832138
第0533回	2	3	1	19.67	4	38	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.4870111231615235	-0.4490090416967461	0.04812579851515525	1.7484688984548296
第0532回	3	1	2	20.5	5	40	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.3114609641206387	-0.25195105441293253	0.458767034086678	1.9531122700200436
第0531回	2	2	2	20.5	3	39	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.3114609641206387	-0.6460670289805597	0.25344641630091663	0.12601530114832138
第0530回	1	3	2	23.5	9	43	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.323057683015091	0.5362808947223219	1.0747288874439622	1.7841945349213497
第0529回	2	3	1	19.5	4	41	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.5229671798325486	-0.4490090416967461	0.6640876518724393	1.7484688984548296
第0528回	2	3	1	19.83	4	42	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.45317012864761863	-0.4490090416967461	0.8694082696582007	1.7484688984548296
第0527回	3	2	1	17.67	4	35	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.9100235545853433	-0.4490090416967461	-0.5678360548421288	1.897139440664306
第0526回	3	2	1	17.17	1	34	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.0157766624412983	-1.040183003548187	-0.7731566726278902	1.897139440664306
第0525回	1	4	1	22.67	10	34	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.14750752397420616	0.7333388820061355	-0.7731566726278902	3.5308580575406237
第0524回	1	2	3	26.83	1	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.0273733813357506	-1.040183003548187	0.458767034086678	1.935544498076327
第0523回	2	2	2	21.17	4	34	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.1697517995936587	-0.4490090416967461	-0.7731566726278902	0.12601530114832138
第0522回	2	2	2	20.33	5	36	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.3474170207916637	-0.25195105441293253	-0.3625154370563675	0.12601530114832138
第0521回	2	4	0	19.5	10	29	0.02235390489296395	1.7405313893186287	-1.81535999406046	-0.5229671798325486	0.7333388820061355	-1.7997597615566971	3.5782452882720523
第0520回	3	0	3	21.0	1	39	0.9481326977771802	-1.8647413146313947	0.9700146474286917	-0.2057078562646837	-1.040183003548187	0.25344641630091663	3.7828886598372664
第0519回	2	3	1	20.67	13	39	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.27550490744961365	1.3245128438575764	0.25344641630091663	1.7484688984548296
第0518回	2	2	2	19.33	1	36	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.5589232365035736	-1.040183003548187	-0.3625154370563675	0.12601530114832138
第0517回	2	1	3	24.67	1	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.5705199553980259	-1.040183003548187	1.0747288874439622	1.9557916909655444
第0516回	3	2	1	16.67	3	34	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.1215297702972533	-0.6460670289805597	-0.7731566726278902	1.897139440664306
第0515回	1	4	1	25.17	14	41	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.676273063253981	1.52157083114139	0.6640876518724393	3.5308580575406237
第0514回	3	2	1	15.17	4	40	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.4387890938651184	-0.4490090416967461	0.458767034086678	1.897139440664306
第0513回	4	2	0	13.67	3	28	1.8739114906613967	-0.062104962656382955	-1.81535999406046	-1.7560484174329833	-0.6460670289805597	-2.0050803793424588	3.75137644737824
第0512回	2	3	1	21.5	9	42	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.09995474840872877	0.5362808947223219	0.8694082696582007	1.7484688984548296
第0511回	2	2	2	20.83	1	34	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.24166391293570877	-1.040183003548187	-0.7731566726278902	0.12601530114832138
第0510回	1	1	4	29.33	5	41	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.5561389206155254	-0.25195105441293253	0.6640876518724393	3.7653208878935502
第0509回	3	0	3	23.17	1	43	0.9481326977771802	-1.8647413146313947	0.9700146474286917	0.2532606318301611	-1.040183003548187	1.0747288874439622	3.7828886598372664
第0508回	0	2	4	32.67	19	42	-1.8292036808754686	-0.062104962656382955	1.898472861258409	2.262569681093305	2.506860767560458	0.8694082696582007	3.7897815047902608
第0507回	1	3	2	24.5	9	34	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.5345638987270009	0.5362808947223219	-0.7731566726278902	1.7841945349213497
